1553743146.0000,-2408693.8749,4698104.1288,3566697.7279
1553743147.0000,-2408693.8765,4698104.1283,3566697.7348
1553743148.0000,-2408693.8796,4698104.1258,3566697.7200
1553743149.0000,-2408693.8767,4698104.1230,3566697.7171
1553743150.0000,-2408693.8746,4698104.1288,3566697.7154
1553743151.0000,-2408693.8755,4698104.1295,3566697.7152
1553743152.0000,-2408693.8770,4698104.1261,3566697.7180
1553743153.0000,-2408693.8797,4698104.1217,3566697.7095
1553743154.0000,-2408693.8867,4698104.1368,3566697.7132
1553743155.0000,-2408693.8852,4698104.1276,3566697.7098
1553743156.0000,-2408693.8835,4698104.1280,3566697.7089
1553743157.0000,-2408693.8871,4698104.1268,3566697.7128
1553743158.0000,-2408693.8896,4698104.1199,3566697.7050
1553743159.0000,-2408693.8862,4698104.1159,3566697.6983
1553743160.0000,-2408693.8951,4698104.1174,3566697.6998
1553743161.0000,-2408693.8925,4698104.1100,3566697.6978
1553743162.0000,-2408693.8935,4698104.1147,3566697.6980
1553743163.0000,-2408693.8946,4698104.1217,3566697.6996
1553743164.0000,-2408693.9003,4698104.1138,3566697.6977
1553743165.0000,-2408693.9018,4698104.1188,3566697.7050
1553743166.0000,-2408693.9037,4698104.1125,3566697.6945
1553743167.0000,-2408693.9021,4698104.1166,3566697.7010
1553743168.0000,-2408693.9032,4698104.1205,3566697.7055
1553743169.0000,-2408693.8997,4698104.1148,3566697.6967
1553743170.0000,-2408693.9001,4698104.1151,3566697.6975
1553743171.0000,-2408693.8969,4698104.1003,3566697.6852
1553743172.0000,-2408693.9045,4698104.1099,3566697.6935
1553743173.0000,-2408693.9055,4698104.1043,3566697.6857
1553743174.0000,-2408693.9000,4698104.1080,3566697.6902
1553743175.0000,-2408693.9034,4698104.1051,3566697.6854
1553743176.0000,-2408693.9016,4698104.1105,3566697.6904
1553743177.0000,-2408693.8978,4698104.1041,3566697.6848
1553743178.0000,-2408693.9011,4698104.1091,3566697.6836
1553743179.0000,-2408693.9016,4698104.1011,3566697.6831
1553743180.0000,-2408693.8958,4698104.1012,3566697.6806
1553743181.0000,-2408693.8973,4698104.1047,3566697.6833
1553743182.0000,-2408693.9038,4698104.1103,3566697.6802
1553743183.0000,-2408693.8967,4698104.0984,3566697.6800
1553743184.0000,-2408693.9086,4698104.1039,3566697.6836
1553743185.0000,-2408693.9047,4698104.0959,3566697.6787
1553743186.0000,-2408693.9070,4698104.1043,3566697.6817
1553743187.0000,-2408693.8975,4698104.0920,3566697.6804
1553743188.0000,-2408693.9002,4698104.0981,3566697.6733
1553743189.0000,-2408693.8957,4698104.0954,3566697.6736
1553743190.0000,-2408693.8952,4698104.0907,3566697.6699
1553743191.0000,-2408693.9056,4698104.0881,3566697.6658
1553743192.0000,-2408693.9020,4698104.0881,3566697.6744
1553743193.0000,-2408693.9011,4698104.0913,3566697.6698
1553743194.0000,-2408693.9081,4698104.0883,3566697.6642
1553743195.0000,-2408693.9035,4698104.0927,3566697.6695
1553743196.0000,-2408693.9060,4698104.0896,3566697.6649
1553743197.0000,-2408693.9082,4698104.0851,3566697.6674
1553743198.0000,-2408693.9071,4698104.0845,3566697.6632
1553743199.0000,-2408693.9077,4698104.0836,3566697.6679
1553743200.0000,-2408693.9091,4698104.0854,3566697.6714
1553743201.0000,-2408693.9052,4698104.0737,3566697.6641
1553743202.0000,-2408693.9043,4698104.0763,3566697.6649
1553743203.0000,-2408693.9056,4698104.0789,3566697.6731
1553743204.0000,-2408693.9029,4698104.0718,3566697.6744
1553743205.0000,-2408693.9090,4698104.0784,3566697.6750
1553743206.0000,-2408693.9063,4698104.0776,3566697.6770
1553743207.0000,-2408693.9045,4698104.0730,3566697.6757
1553743208.0000,-2408693.9009,4698104.0647,3566697.6728
1553743209.0000,-2408693.9038,4698104.0646,3566697.6786
1553743210.0000,-2408693.9029,4698104.0643,3566697.6768
1553743211.0000,-2408693.9038,4698104.0670,3566697.6799
1553743212.0000,-2408693.8989,4698104.0579,3566697.6730
1553743213.0000,-2408693.8953,4698104.0564,3566697.6754
1553743214.0000,-2408693.9007,4698104.0597,3566697.6723
1553743215.0000,-2408693.8954,4698104.0481,3566697.6719
1553743216.0000,-2408693.9022,4698104.0584,3566697.6699
1553743217.0000,-2408693.8983,4698104.0506,3566697.6686
1553743218.0000,-2408693.9055,4698104.0643,3566697.6764
1553743219.0000,-2408693.9025,4698104.0515,3566697.6731
1553743220.0000,-2408693.9046,4698104.0562,3566697.6720
1553743221.0000,-2408693.9043,4698104.0477,3566697.6637
1553743222.0000,-2408693.9086,4698104.0552,3566697.6732
1553743223.0000,-2408693.9085,4698104.0501,3566697.6650
1553743224.0000,-2408693.9048,4698104.0585,3566697.6768
1553743225.0000,-2408693.9096,4698104.0571,3566697.6717
1553743226.0000,-2408693.9077,4698104.0542,3566697.6800
1553743227.0000,-2408693.9042,4698104.0470,3566697.6676
1553743228.0000,-2408693.9066,4698104.0567,3566697.6722
1553743229.0000,-2408693.9082,4698104.0515,3566697.6708
1553743230.0000,-2408693.9153,4698104.0554,3566697.6681
1553743231.0000,-2408693.9127,4698104.0471,3566697.6684
1553743232.0000,-2408693.9136,4698104.0463,3566697.6607
1553743233.0000,-2408693.9143,4698104.0564,3566697.6681
1553743234.0000,-2408693.9126,4698104.0406,3566697.6562
1553743235.0000,-2408693.9239,4698104.0561,3566697.6690
1553743236.0000,-2408693.9213,4698104.0482,3566697.6581
1553743237.0000,-2408693.9230,4698104.0469,3566697.6515
1553743238.0000,-2408693.9262,4698104.0510,3566697.6532
1553743239.0000,-2408693.9246,4698104.0438,3566697.6433
1553743240.0000,-2408693.9244,4698104.0415,3566697.6446
1553743241.0000,-2408693.9318,4698104.0492,3566697.6466
1553743242.0000,-2408693.9320,4698104.0462,3566697.6407
1553743243.0000,-2408693.9297,4698104.0387,3566697.6369
1553743244.0000,-2408693.9343,4698104.0454,3566697.6408
1553743245.0000,-2408693.9325,4698104.0448,3566697.6346
1553743246.0000,-2408693.9335,4698104.0402,3566697.6360
1553743247.0000,-2408693.9366,4698104.0407,3566697.6324
1553743248.0000,-2408693.9345,4698104.0421,3566697.6351
1553743249.0000,-2408693.9336,4698104.0406,3566697.6367
1553743250.0000,-2408693.9328,4698104.0431,3566697.6430
1553743251.0000,-2408693.9352,4698104.0387,3566697.6418
1553743252.0000,-2408693.9370,4698104.0458,3566697.6429
1553743253.0000,-2408693.9373,4698104.0417,3566697.6345
1553743254.0000,-2408693.9363,4698104.0338,3566697.6311
1553743255.0000,-2408693.9378,4698104.0308,3566697.6333
1553743256.0000,-2408693.9340,4698104.0307,3566697.6311
1553743257.0000,-2408693.9342,4698104.0302,3566697.6286
1553743258.0000,-2408693.9350,4698104.0355,3566697.6332
1553743259.0000,-2408693.9385,4698104.0326,3566697.6241
1553743260.0000,-2408693.9398,4698104.0383,3566697.6213
1553743261.0000,-2408693.9310,4698104.0343,3566697.6247
1553743262.0000,-2408693.9384,4698104.0447,3566697.6250
1553743263.0000,-2408693.9342,4698104.0457,3566697.6246
1553743264.0000,-2408693.9364,4698104.0483,3566697.6347
1553743265.0000,-2408693.9378,4698104.0534,3566697.6248
1553743266.0000,-2408693.9392,4698104.0509,3566697.6262
1553743267.0000,-2408693.9389,4698104.0488,3566697.6288
1553743268.0000,-2408693.9402,4698104.0575,3566697.6310
1553743269.0000,-2408693.9397,4698104.0558,3566697.6333
1553743270.0000,-2408693.9342,4698104.0505,3566697.6253
1553743271.0000,-2408693.9414,4698104.0496,3566697.6296
1553743272.0000,-2408693.9457,4698104.0560,3566697.6323
1553743273.0000,-2408693.9407,4698104.0504,3566697.6246
1553743274.0000,-2408693.9406,4698104.0544,3566697.6270
1553743275.0000,-2408693.9370,4698104.0488,3566697.6203
1553743276.0000,-2408693.9404,4698104.0560,3566697.6237
1553743277.0000,-2408693.9321,4698104.0414,3566697.6165
1553743278.0000,-2408693.9375,4698104.0479,3566697.6163
1553743279.0000,-2408693.9302,4698104.0383,3566697.6125
1553743280.0000,-2408693.9311,4698104.0400,3566697.6123
1553743281.0000,-2408693.9261,4698104.0364,3566697.6043
1553743282.0000,-2408693.9296,4698104.0319,3566697.6105
1553743283.0000,-2408693.9314,4698104.0318,3566697.5995
1553743284.0000,-2408693.9273,4698104.0358,3566697.6126
1553743285.0000,-2408693.9225,4698104.0248,3566697.6062
1553743286.0000,-2408693.9210,4698104.0222,3566697.5938
1553743287.0000,-2408693.9174,4698104.0154,3566697.5942
1553743288.0000,-2408693.9245,4698104.0216,3566697.5978
1553743289.0000,-2408693.9239,4698104.0221,3566697.5996
1553743290.0000,-2408693.9167,4698104.0131,3566697.5903
1553743291.0000,-2408693.9203,4698104.0162,3566697.5915
1553743292.0000,-2408693.9126,4698104.0115,3566697.5826
1553743293.0000,-2408693.9038,4698104.0009,3566697.5866
1553743294.0000,-2408693.9087,4698104.0108,3566697.5939
1553743295.0000,-2408693.9079,4698104.0049,3566697.5890
1553743296.0000,-2408693.9021,4698103.9961,3566697.5814
1553743297.0000,-2408693.9052,4698104.0068,3566697.5883
1553743298.0000,-2408693.9065,4698104.0109,3566697.5857
1553743299.0000,-2408693.8997,4698103.9963,3566697.5777
1553743300.0000,-2408693.8994,4698103.9989,3566697.5800
1553743301.0000,-2408693.8994,4698104.0051,3566697.5858
1553743302.0000,-2408693.8947,4698103.9889,3566697.5797
1553743303.0000,-2408693.8900,4698103.9852,3566697.5673
1553743304.0000,-2408693.8963,4698103.9894,3566697.5696
1553743305.0000,-2408693.8945,4698103.9900,3566697.5761
1553743306.0000,-2408693.8877,4698103.9907,3566697.5690
1553743307.0000,-2408693.8893,4698103.9957,3566697.5694
1553743308.0000,-2408693.8854,4698103.9858,3566697.5719
1553743309.0000,-2408693.8888,4698103.9858,3566697.5724
1553743310.0000,-2408693.8856,4698103.9836,3566697.5687
1553743311.0000,-2408693.8775,4698103.9788,3566697.5560
1553743312.0000,-2408693.8804,4698103.9810,3566697.5560
1553743313.0000,-2408693.8750,4698103.9701,3566697.5469
1553743314.0000,-2408693.8730,4698103.9703,3566697.5495
1553743315.0000,-2408693.8764,4698103.9684,3566697.5488
1553743316.0000,-2408693.8771,4698103.9738,3566697.5419
1553743317.0000,-2408693.8746,4698103.9761,3566697.5513
1553743318.0000,-2408693.8831,4698103.9892,3566697.5508
1553743319.0000,-2408693.8748,4698103.9824,3566697.5474
1553743320.0000,-2408693.8759,4698103.9714,3566697.5413
1553743321.0000,-2408693.8695,4698103.9627,3566697.5419
1553743322.0000,-2408693.8688,4698103.9679,3566697.5446
1553743323.0000,-2408693.8763,4698103.9743,3566697.5390
1553743324.0000,-2408693.8700,4698103.9785,3566697.5462
1553743325.0000,-2408693.8676,4698103.9705,3566697.5374
1553743326.0000,-2408693.8681,4698103.9621,3566697.5303
1553743327.0000,-2408693.8643,4698103.9548,3566697.5199
1553743328.0000,-2408693.8672,4698103.9649,3566697.5339
1553743329.0000,-2408693.8548,4698103.9551,3566697.5314
1553743330.0000,-2408693.8599,4698103.9520,3566697.5273
1553743331.0000,-2408693.8502,4698103.9494,3566697.5283
1553743332.0000,-2408693.8476,4698103.9420,3566697.5212
1553743333.0000,-2408693.8472,4698103.9407,3566697.5189
1553743334.0000,-2408693.8505,4698103.9345,3566697.5163
1553743335.0000,-2408693.8519,4698103.9403,3566697.5214
1553743336.0000,-2408693.8451,4698103.9500,3566697.5252
1553743337.0000,-2408693.8481,4698103.9309,3566697.5140
1553743338.0000,-2408693.8455,4698103.9430,3566697.5168
1553743339.0000,-2408693.8452,4698103.9300,3566697.5158
1553743340.0000,-2408693.8462,4698103.9266,3566697.5059
1553743341.0000,-2408693.8384,4698103.9287,3566697.5097
1553743342.0000,-2408693.8347,4698103.9231,3566697.5134
1553743343.0000,-2408693.8332,4698103.9190,3566697.5128
1553743344.0000,-2408693.8255,4698103.9041,3566697.5035
1553743345.0000,-2408693.8256,4698103.9023,3566697.5046
1553743346.0000,-2408693.8279,4698103.9076,3566697.5060
1553743347.0000,-2408693.8215,4698103.8970,3566697.4946
1553743348.0000,-2408693.8155,4698103.8982,3566697.4964
1553743349.0000,-2408693.8154,4698103.8954,3566697.4935
1553743350.0000,-2408693.8123,4698103.8925,3566697.4927
1553743351.0000,-2408693.8145,4698103.8894,3566697.4900
1553743352.0000,-2408693.8099,4698103.8941,3566697.4862
1553743353.0000,-2408693.8089,4698103.8950,3566697.4843
1553743354.0000,-2408693.8116,4698103.8880,3566697.4818
1553743355.0000,-2408693.8085,4698103.8861,3566697.4812
1553743356.0000,-2408693.8124,4698103.9019,3566697.4895
1553743357.0000,-2408693.8073,4698103.8905,3566697.4826
1553743358.0000,-2408693.8070,4698103.8893,3566697.4825
1553743359.0000,-2408693.8044,4698103.8952,3566697.4791
1553743360.0000,-2408693.8089,4698103.8984,3566697.4821
1553743361.0000,-2408693.8101,4698103.8989,3566697.4839
1553743362.0000,-2408693.8083,4698103.8896,3566697.4834
1553743363.0000,-2408693.8124,4698103.8981,3566697.4859
1553743364.0000,-2408693.8009,4698103.8869,3566697.4786
1553743365.0000,-2408693.7988,4698103.8737,3566697.4744
1553743366.0000,-2408693.7979,4698103.8741,3566697.4737
1553743367.0000,-2408693.7958,4698103.8722,3566697.4731
1553743368.0000,-2408693.8002,4698103.8787,3566697.4827
1553743369.0000,-2408693.7996,4698103.8729,3566697.4844
1553743370.0000,-2408693.7954,4698103.8718,3566697.4805
1553743371.0000,-2408693.7927,4698103.8648,3566697.4760
1553743372.0000,-2408693.7989,4698103.8640,3566697.4747
1553743373.0000,-2408693.7914,4698103.8628,3566697.4735
1553743374.0000,-2408693.7925,4698103.8613,3566697.4735
1553743375.0000,-2408693.7874,4698103.8530,3566697.4645
1553743376.0000,-2408693.7918,4698103.8610,3566697.4716
1553743377.0000,-2408693.7931,4698103.8584,3566697.4724
1553743378.0000,-2408693.7886,4698103.8539,3566697.4625
1553743379.0000,-2408693.7896,4698103.8577,3566697.4617
1553743380.0000,-2408693.7923,4698103.8420,3566697.4525
1553743381.0000,-2408693.7867,4698103.8413,3566697.4515
1553743382.0000,-2408693.7920,4698103.8465,3566697.4528
1553743383.0000,-2408693.7869,4698103.8387,3566697.4484
1553743384.0000,-2408693.7909,4698103.8308,3566697.4530
1553743385.0000,-2408693.7886,4698103.8373,3566697.4530
1553743386.0000,-2408693.7875,4698103.8382,3566697.4564
1553743387.0000,-2408693.7865,4698103.8270,3566697.4495
1553743388.0000,-2408693.7854,4698103.8377,3566697.4585
1553743389.0000,-2408693.7880,4698103.8263,3566697.4516
1553743390.0000,-2408693.7872,4698103.8350,3566697.4549
1553743391.0000,-2408693.7885,4698103.8378,3566697.4590
1553743392.0000,-2408693.7840,4698103.8219,3566697.4526
1553743393.0000,-2408693.7872,4698103.8312,3566697.4613
1553743394.0000,-2408693.7907,4698103.8352,3566697.4609
1553743395.0000,-2408693.7895,4698103.8248,3566697.4568
1553743396.0000,-2408693.7852,4698103.8219,3566697.4549
1553743397.0000,-2408693.7929,4698103.8363,3566697.4591
1553743398.0000,-2408693.7868,4698103.8271,3566697.4632
1553743399.0000,-2408693.7919,4698103.8325,3566697.4632
1553743400.0000,-2408693.7964,4698103.8348,3566697.4687
1553743401.0000,-2408693.7925,4698103.8313,3566697.4706
1553743402.0000,-2408693.7942,4698103.8280,3566697.4692
1553743403.0000,-2408693.7968,4698103.8270,3566697.4665
1553743404.0000,-2408693.7959,4698103.8225,3566697.4619
1553743405.0000,-2408693.7933,4698103.8156,3566697.4586
1553743406.0000,-2408693.7972,4698103.8200,3566697.4629
1553743407.0000,-2408693.7909,4698103.8097,3566697.4586
1553743408.0000,-2408693.7922,4698103.8120,3566697.4581
1553743409.0000,-2408693.7952,4698103.8115,3566697.4572
1553743410.0000,-2408693.7972,4698103.8171,3566697.4639
1553743411.0000,-2408693.7984,4698103.8083,3566697.4561
1553743412.0000,-2408693.7952,4698103.8043,3566697.4618
1553743413.0000,-2408693.7946,4698103.8076,3566697.4579
1553743414.0000,-2408693.7993,4698103.8085,3566697.4549
1553743415.0000,-2408693.7972,4698103.8181,3566697.4668
1553743416.0000,-2408693.8000,4698103.8065,3566697.4593
1553743417.0000,-2408693.7964,4698103.8019,3566697.4545
1553743418.0000,-2408693.7970,4698103.8023,3566697.4530
1553743419.0000,-2408693.7955,4698103.7951,3566697.4499
1553743420.0000,-2408693.7956,4698103.7906,3566697.4480
1553743421.0000,-2408693.7917,4698103.7892,3566697.4500
1553743422.0000,-2408693.7940,4698103.7885,3566697.4454
1553743423.0000,-2408693.7862,4698103.7709,3566697.4320
1553743424.0000,-2408693.7923,4698103.7921,3566697.4463
1553743425.0000,-2408693.7930,4698103.7838,3566697.4426
1553743426.0000,-2408693.7965,4698103.7941,3566697.4503
1553743427.0000,-2408693.7909,4698103.7903,3566697.4483
1553743428.0000,-2408693.7914,4698103.7863,3566697.4476
1553743429.0000,-2408693.7889,4698103.7839,3566697.4457
1553743430.0000,-2408693.7893,4698103.7847,3566697.4416
1553743431.0000,-2408693.7894,4698103.7771,3566697.4351
1553743432.0000,-2408693.7813,4698103.7722,3566697.4382
1553743433.0000,-2408693.7872,4698103.7848,3566697.4481
1553743434.0000,-2408693.7819,4698103.7799,3566697.4419
1553743435.0000,-2408693.7831,4698103.7790,3566697.4452
1553743436.0000,-2408693.7887,4698103.7818,3566697.4448
1553743437.0000,-2408693.7871,4698103.7831,3566697.4497
1553743438.0000,-2408693.7893,4698103.7882,3566697.4467
1553743439.0000,-2408693.7861,4698103.7828,3566697.4492
1553743440.0000,-2408693.7805,4698103.7779,3566697.4486
1553743441.0000,-2408693.7830,4698103.7813,3566697.4528
1553743442.0000,-2408693.7872,4698103.7851,3566697.4413
1553743443.0000,-2408693.7828,4698103.7763,3566697.4415
1553743444.0000,-2408693.7878,4698103.7769,3566697.4361
1553743445.0000,-2408693.7835,4698103.7682,3566697.4324
1553743446.0000,-2408693.7828,4698103.7677,3566697.4332
1553743447.0000,-2408693.7830,4698103.7805,3566697.4367
1553743448.0000,-2408693.7882,4698103.7771,3566697.4378
1553743449.0000,-2408693.7875,4698103.7725,3566697.4321
1553743450.0000,-2408693.7894,4698103.7746,3566697.4311
1553743451.0000,-2408693.7853,4698103.7723,3566697.4364
1553743452.0000,-2408693.7912,4698103.7714,3566697.4299
1553743453.0000,-2408693.7909,4698103.7675,3566697.4257
1553743454.0000,-2408693.7897,4698103.7605,3566697.4183
1553743455.0000,-2408693.7911,4698103.7645,3566697.4245
1553743456.0000,-2408693.7819,4698103.7565,3566697.4233
1553743457.0000,-2408693.7838,4698103.7591,3566697.4166
1553743458.0000,-2408693.7887,4698103.7541,3566697.4127
1553743459.0000,-2408693.7894,4698103.7505,3566697.4096
1553743460.0000,-2408693.7894,4698103.7511,3566697.4072
1553743461.0000,-2408693.7967,4698103.7662,3566697.4204
1553743462.0000,-2408693.7923,4698103.7543,3566697.4093
1553743463.0000,-2408693.7896,4698103.7530,3566697.4126
1553743464.0000,-2408693.7937,4698103.7613,3566697.4090
1553743465.0000,-2408693.7921,4698103.7543,3566697.4061
1553743466.0000,-2408693.7970,4698103.7596,3566697.4039
1553743467.0000,-2408693.7951,4698103.7552,3566697.4057
1553743468.0000,-2408693.7917,4698103.7544,3566697.4087
1553743469.0000,-2408693.7945,4698103.7644,3566697.4126
1553743470.0000,-2408693.7892,4698103.7504,3566697.3997
1553743471.0000,-2408693.7896,4698103.7468,3566697.3992
1553743472.0000,-2408693.7904,4698103.7497,3566697.4054
1553743473.0000,-2408693.7913,4698103.7425,3566697.4006
1553743474.0000,-2408693.7922,4698103.7448,3566697.4015
1553743475.0000,-2408693.7944,4698103.7414,3566697.3958
1553743476.0000,-2408693.7923,4698103.7356,3566697.3957
1553743477.0000,-2408693.7958,4698103.7394,3566697.3958
1553743478.0000,-2408693.7928,4698103.7470,3566697.4077
1553743479.0000,-2408693.7954,4698103.7501,3566697.3980
1553743480.0000,-2408693.7934,4698103.7433,3566697.3967
1553743481.0000,-2408693.7917,4698103.7463,3566697.4057
1553743482.0000,-2408693.7926,4698103.7390,3566697.3934
1553743483.0000,-2408693.7948,4698103.7440,3566697.4014
1553743484.0000,-2408693.7910,4698103.7378,3566697.4020
1553743485.0000,-2408693.7917,4698103.7381,3566697.4080
1553743486.0000,-2408693.7910,4698103.7420,3566697.4044
1553743487.0000,-2408693.7892,4698103.7468,3566697.4031
1553743488.0000,-2408693.7922,4698103.7413,3566697.4105
1553743489.0000,-2408693.7931,4698103.7426,3566697.4094
1553743490.0000,-2408693.7954,4698103.7458,3566697.4112
1553743491.0000,-2408693.7881,4698103.7394,3566697.4112
1553743492.0000,-2408693.7880,4698103.7436,3566697.4092
1553743493.0000,-2408693.7843,4698103.7275,3566697.4021
1553743494.0000,-2408693.7854,4698103.7357,3566697.4081
1553743495.0000,-2408693.7868,4698103.7358,3566697.4071
1553743496.0000,-2408693.7841,4698103.7293,3566697.4109
1553743497.0000,-2408693.7857,4698103.7240,3566697.4117
1553743498.0000,-2408693.7859,4698103.7269,3566697.4082
1553743499.0000,-2408693.7887,4698103.7282,3566697.4112
1553743500.0000,-2408693.7918,4698103.7307,3566697.4190
1553743501.0000,-2408693.7833,4698103.7206,3566697.4138
1553743502.0000,-2408693.7832,4698103.7262,3566697.4177
1553743503.0000,-2408693.7842,4698103.7218,3566697.4187
1553743504.0000,-2408693.7823,4698103.7155,3566697.4140
1553743505.0000,-2408693.7802,4698103.7235,3566697.4164
1553743506.0000,-2408693.7773,4698103.7190,3566697.4127
1553743507.0000,-2408693.7829,4698103.7267,3566697.4220
1553743508.0000,-2408693.7793,4698103.7143,3566697.4171
1553743509.0000,-2408693.7767,4698103.7178,3566697.4169
1553743510.0000,-2408693.7734,4698103.7109,3566697.4122
1553743511.0000,-2408693.7797,4698103.7267,3566697.4231
1553743512.0000,-2408693.7767,4698103.7210,3566697.4164
1553743513.0000,-2408693.7765,4698103.7150,3566697.4257
1553743514.0000,-2408693.7726,4698103.7067,3566697.4199
1553743515.0000,-2408693.7716,4698103.7010,3566697.4160
1553743516.0000,-2408693.7709,4698103.7024,3566697.4147
1553743517.0000,-2408693.7656,4698103.6977,3566697.4159
1553743518.0000,-2408693.7649,4698103.6985,3566697.4126
